1665712768000,2090,4.997000,JWST
1665712778000,2090,4.997000,JWST
1665712788000,2090,4.996000,JWST
1665712798000,2090,4.995000,JWST
1665712808000,2090,5.001000,JWST
1665712823000,2090,4.995000,JWST
1665712833000,2090,4.994000,JWST
1665712843000,2090,4.993000,JWST
1665712853000,2090,4.994000,JWST
1665712863000,2090,4.993000,JWST
1665712873000,2090,4.995000,JWST
1665712883000,2090,4.991000,JWST
1665712893000,2090,4.992000,JWST
1665712903000,2090,4.992000,JWST
1665712913000,2090,4.992000,JWST
1665712923000,2090,4.992000,JWST
1665712933000,2090,4.995000,JWST
1665712943000,2090,4.991000,JWST
1665712958000,2090,4.991000,JWST
1665712968000,2090,4.991000,JWST
1665712978000,2090,4.991000,JWST
1665712988000,2090,4.997000,JWST
1665712998000,2090,4.991000,JWST
1665713008000,2090,4.990000,JWST
1665713018000,2090,4.990000,JWST
1665713028000,2090,4.989000,JWST
1665713038000,2090,4.989000,JWST
1665713048000,2090,4.996000,JWST
1665713058000,2090,4.991000,JWST
1665713068000,2090,4.990000,JWST
1665713078000,2090,4.989000,JWST
1665713088000,2090,4.989000,JWST
1665713103000,2090,4.987000,JWST
1665713113000,2090,4.991000,JWST
1665713123000,2090,4.987000,JWST
1665713133000,2090,4.988000,JWST
1665713143000,2090,4.987000,JWST
1665713153000,2090,4.989000,JWST
1665713163000,2090,4.986000,JWST
1665713173000,2090,4.989000,JWST
1665713183000,2090,4.987000,JWST
1665713193000,2090,4.987000,JWST
1665713203000,2090,4.984000,JWST
1665713213000,2090,4.986000,JWST
1665713223000,2090,4.985000,JWST
1665713233000,2090,4.988000,JWST
1665713248000,2090,4.984000,JWST
1665713258000,2090,4.984000,JWST
1665713268000,2090,4.983000,JWST
1665713278000,2090,4.983000,JWST
1665713288000,2090,4.988000,JWST
1665713298000,2090,4.984000,JWST
1665713308000,2090,4.982000,JWST
1665713318000,2090,4.982000,JWST
1665713328000,2090,4.981000,JWST
1665713338000,2090,4.981000,JWST
1665713348000,2090,4.987000,JWST
1665713363000,2090,4.980000,JWST
1665713373000,2090,4.980000,JWST
1665713383000,2090,4.979000,JWST
1665713393000,2090,4.980000,JWST
1665713403000,2090,4.979000,JWST
1665713413000,2090,4.981000,JWST
1665713423000,2090,4.978000,JWST
1665713433000,2090,4.978000,JWST
1665713443000,2090,4.978000,JWST
1665713453000,2090,4.978000,JWST
1665713463000,2090,4.978000,JWST
1665713473000,2090,4.980000,JWST
1665713483000,2090,4.978000,JWST
1665713493000,2090,4.976000,JWST
1665713508000,2090,4.974000,JWST
1665713518000,2090,4.974000,JWST
1665713528000,2090,4.979000,JWST
1665713538000,2090,4.976000,JWST
