1665697893000,2092,1.959000,TESS
1665697893000,7188,1.043000,LUCY
1665697903000,2092,1.970000,TESS
1665697903000,7188,1.042000,LUCY
1665697913000,2092,1.958000,TESS
1665697913000,7188,1.043000,LUCY
1665697923000,2092,1.957000,TESS
1665697923000,7188,1.042000,LUCY
1665697933000,2092,1.953000,TESS
1665697933000,7188,1.041000,LUCY
1665697943000,2092,1.951000,TESS
1665697943000,7188,1.042000,LUCY
1665697953000,2092,1.962000,TESS
1665697953000,7188,1.045000,LUCY
1665697963000,2092,1.964000,TESS
1665697963000,7188,1.043000,LUCY
1665697973000,2092,1.954000,TESS
1665697973000,7188,1.045000,LUCY
1665697983000,2092,1.952000,TESS
1665697983000,7188,1.043000,LUCY
1665697993000,2092,1.962000,TESS
1665697993000,7188,1.043000,LUCY
1665698003000,2092,1.967000,TESS
1665698003000,7188,1.043000,LUCY
1665698018000,2092,1.946000,TESS
1665698018000,7188,1.043000,LUCY
1665698028000,2092,1.955000,TESS
1665698028000,7188,1.042000,LUCY
1665698038000,2092,1.954000,TESS
1665698038000,7188,1.044000,LUCY
1665698048000,2092,1.972000,TESS
1665698048000,7188,1.041000,LUCY
1665698058000,2092,1.966000,TESS
1665698058000,7188,1.042000,LUCY
1665698068000,2092,1.952000,TESS
1665698068000,7188,1.042000,LUCY
1665698078000,2092,1.953000,TESS
1665698078000,7188,1.043000,LUCY
1665698088000,2092,1.960000,TESS
1665698088000,7188,1.045000,LUCY
1665698098000,2092,1.966000,TESS
1665698098000,7188,1.043000,LUCY
1665698108000,2092,1.955000,TESS
1665698108000,7188,1.044000,LUCY
1665698118000,2092,1.954000,TESS
1665698118000,7188,1.045000,LUCY
1665698128000,2092,1.950000,TESS
1665698128000,7188,1.043000,LUCY
1665698138000,2092,1.957000,TESS
1665698138000,7188,1.046000,LUCY
1665698153000,2092,1.950000,TESS
1665698153000,7188,1.045000,LUCY
1665698163000,2092,1.953000,TESS
1665698163000,7188,1.046000,LUCY
1665698173000,2092,1.958000,TESS
1665698173000,7188,1.044000,LUCY
1665698183000,2092,1.952000,TESS
1665698183000,7188,1.045000,LUCY
1665698193000,2092,1.964000,TESS
1665698193000,7188,1.044000,LUCY
1665698203000,2092,1.962000,TESS
1665698203000,7188,1.045000,LUCY
1665698213000,2092,1.941000,TESS
1665698213000,7188,1.044000,LUCY
1665698223000,2092,1.961000,TESS
1665698223000,7188,1.044000,LUCY
1665698233000,2092,1.948000,TESS
1665698233000,7188,1.043000,LUCY
1665698243000,2092,1.968000,TESS
1665698243000,7188,1.044000,LUCY
1665698253000,2092,1.962000,TESS
1665698253000,7188,1.045000,LUCY
1665698263000,2092,1.949000,TESS
1665698263000,7188,1.044000,LUCY
1665698273000,2092,1.951000,TESS
1665698273000,7188,1.047000,LUCY
1665698283000,2092,1.958000,TESS
1665698283000,7188,1.048000,LUCY
1665698293000,2092,1.957000,TESS
1665698293000,7188,1.050000,LUCY
1665698308000,2092,1.954000,TESS
1665698308000,7188,1.049000,LUCY
1665698318000,2092,1.945000,TESS
1665698318000,7188,1.051000,LUCY
1665698328000,2092,1.958000,TESS
1665698328000,7188,1.050000,LUCY
1665698338000,2092,1.960000,TESS
1665698338000,7188,1.049000,LUCY
1665698348000,2092,1.952000,TESS
1665698348000,7188,1.051000,LUCY
1665698358000,2092,1.954000,TESS
1665698358000,7188,1.049000,LUCY
1665698368000,2092,1.958000,TESS
1665698368000,7188,1.050000,LUCY
1665698378000,2092,1.946000,TESS
1665698378000,7188,1.044000,LUCY
1665698388000,2092,1.969000,TESS
1665698388000,7188,1.046000,LUCY
1665698398000,2092,1.954000,TESS
1665698398000,7188,1.042000,LUCY
